Id,Heading,Article.Banner.Image,Outlets,Article.Description,Full_Article,Article_Type,Tonality
a642c604-b41b-4c39-9984-07b570017881,Northrop Grumman Corporation Will Show Multi-Mission Solutions at AUSA 2018,https://bulgarianmilitary.com/wp-content/uploads/2018/10/northrop-grumman-corporation-will-show-multi-mission-solutions-at-ausa-2018.jpg,BulgarianMilitary.com,In that connection the booth of the company at the AUSA Annual Meeting and Exposition will show digital helicopter cockpit and integrated avionics solutions derived from the U.S. Army’s Northrop Grumman UH-60V Black Hawk program. Variant solutions of the UH-60V’s modular architecture may be integrated into many platforms and maintained through a single software package.,<p>In that connection the booth of the company at the AUSA Annual Meeting and Exposition will show digital helicopter cockpit and integrated avionics solutions derived from the U.S. Army&rsquo;s Northrop Grumman UH-60V Black Hawk program. Variant solutions of the UH-60V&rsquo;s modular architecture may be integrated into many platforms and maintained through a single software package.</p>,Military,Positive
ef73191a-99df-40d6-86a6-9722a7037f56,PAF allots P18.4-M for UH-1H/D helicopters maintenance,,Airsoc,"The Armed Forces of the Philippines, through the Philippine Air Force Bids and Awards Committee, is allocating PHP18.4 Million to buy spare parts for the maintenance of its four UH-1H/D ""Huey"" combat utility helicopters.","<p>The Armed Forces of the Philippines, through the Philippine Air Force Bids and Awards Committee, is allocating PHP18.4 Million to buy spare parts for the maintenance of its four UH-1H/D &quot;Huey&quot; combat utility helicopters.</p>",Military,Positive
5bffcc2e-977e-49ed-82ca-218a145665a4,Pulselite® Bird Strike Prevention System STC Updated to Include Bell 407GX and GXP,,The Virginian-Pilot,"Precise Flight, Inc. has updated its Supplemental Type Certificate from the Federal Aviation Administration for the Pulselite® Bird Strike Prevention System to include installation instructions for the Bell 407GX and 407GXP variations.","<p>Precise Flight, Inc. has updated its Supplemental Type Certificate from the Federal Aviation Administration for the Pulselite&reg; Bird Strike Prevention System to include installation instructions for the Bell 407GX and 407GXP variations.</p>",Commercial,Positive
9f4960bd-eb64-4011-b51b-e778b0d01498,"Rafale Jets, S-400 Missiles Will Boost Iaf’s Capabilities: Air Chief Marshal BS Dhanoa",,South Asians News,"The Indian Air Force chief on Monday said that acquisition of 36 Rafale aircraft, S-400 missile systems, Apache attack helicopters and Chinook heavy-lift helicopters would enhance the capability of the force.","<p>The Indian Air Force chief on Monday said that acquisition of 36 Rafale aircraft, S-400 missile systems, Apache attack helicopters and Chinook heavy-lift helicopters would enhance the capability of the force.</p>",Military,Positive
3c438a47-3fec-465c-a065-c4446d72f1f4,"Rafale Jets, S-400 Missiles Will Boost Iaf’s Capabilities: Air Chief Marshal BS Dhanoa",,Hindustan Times,"The Air Chief Marshall said acquisition of 36 Rafale aircraft, S-400 missiles systems, Apache attack helicopters and Chinook heavy lift helicopters would further enhance IAF’s capabilities.","<p>The Air Chief Marshall said acquisition of 36 Rafale aircraft, S-400 missiles systems, Apache attack helicopters and Chinook heavy lift helicopters would further enhance IAF’s capabilities.</p>",Military,Positive
285ccac1-e95f-4f9e-912f-38a7b146db98,"Rafale, S-400 Will Enhance Our Capabilities: IAF Chief",,Andhravilas,"Acquisition of 36 Rafale aircraft, S-400 missiles systems, Apache attack helicopters and Chinook heavy lift helicopters would further enhance our capabilities,"" he said.","<p>Acquisition of 36 Rafale aircraft, S-400 missiles systems, Apache attack helicopters and Chinook heavy lift helicopters would further enhance our capabilities,"" he said.</p>",Military,Positive
c3d78a4c-5026-447c-b4ef-6f33655ad296,Boeing rival Airbus names former helicopter boss as its new CEO,,Puget Sound Business Journal,Puget Sound aerospace suppliers closely track Airbus news and executive moves because Airbus America has increased its spending in the Pacific Northwest supply chain by 70 per in recent years.,<p>Puget Sound aerospace suppliers closely track Airbus news and executive moves because Airbus America has increased its spending in the Pacific Northwest supply chain by 70 per in recent years.</p>,Executives,Positive
3e0adc83-01a7-4966-ba44-8519a49f0c80,"Rafale, S-400 Will Enhance Our Capabilities: IAF Chief",,DailyHunt,Air Force chief Air Chief Marshal B.S. Dhanoa on Monday said the induction of Rafale fighter aircraft the S-400 missile system and the Apache and Chinook choppers will considerably enhance the IAF s capabilities.,<p>Air Force chief Air Chief Marshal B.S. Dhanoa on Monday said the induction of Rafale fighter aircraft the S-400 missile system and the Apache and Chinook choppers will considerably enhance the IAF s capabilities.</p>,Military,Positive
a68d66da-58b8-4da1-ac90-7732b77be1c5,Sikorsky’s S-97 Raider Prototype Helicopter Exceeds 200kt,,Industry news,"The S-97 Raider light tactical prototype helicopter, developed by Sikorsky, a Lockheed Martin company, has exceeded 200kt during its flight test demonstration at the Sikorsky Development Flight Center.","<p>The S-97 Raider light tactical prototype helicopter, developed by Sikorsky, a Lockheed Martin company, has exceeded 200kt during its flight test demonstration at the Sikorsky Development Flight Center.</p>",Military,Positive
1d579f29-f51e-4432-97be-e3762c17c4d8,Turkey Developing New Homegrown Attack Helicopter,,Defence.az,"Defense Industries President ?smail Demir announced yesterday that a new attack helicopter is being developed, stressing that it is better than Turkey's first ""home-grown"" helicopter, the T129 Advanced Attack and Tactical Reconnaissance Helicopter (ATAK).","<p>Defense Industries President ?smail Demir announced yesterday that a new attack helicopter is being developed, stressing that it is better than Turkey's first ""home-grown"" helicopter, the T129 Advanced Attack and Tactical Reconnaissance Helicopter (ATAK).</p>",Military,Positive
084425ec-e1df-446b-b054-210c4d358886,"U.A.E. To Buy 17 New, Refurbished Apache AH-64E Helicopters",https://cdnph.upi.com/svc/sv/upi_com/3311539002267/2018/1/b38286e0257cd75c2090e9030108c7f0/UAE-to-buy-17-new-refurbished-Apache-AH-64E-helicopters.jpg,Shafaqna,"Boeing has been tapped by the U.S. Army to provide the United Arab Emirates with 17 Apache AH-64E aircraft, according to a new $242 Million foreign military sales contract.","<p>Boeing has been tapped by the U.S. Army to provide the United Arab Emirates with 17 Apache AH-64E aircraft, according to a new $242 Million foreign military sales contract.</p>",Military,Positive
f276b0d9-4970-4890-a1cb-8d96bf3483b4,UTC Aerospace Systems Unveils New Lightweight Ballistic Protection For COOLS CH-47 Chinook Cargo System,,AUSA 2016,"UTC Aerospace Systems, a unit of United Technologies Corp., today unveiled a new Lightweight Ballistic Protection System for its Cargo On/Off Loading System for the CH-47 Chinook.","<p>UTC Aerospace Systems, a unit of United Technologies Corp., today unveiled a new Lightweight Ballistic Protection System for its Cargo On/Off Loading System for the CH-47 Chinook.&nbsp;</p>",Military,Positive
53708c22-a8b5-44ff-a18b-b5985a51f238,World Leading Aviation and Manufacturing Experts Come Together for Helitech International’s New Technology Showcase Theatre,,Helitech International Blogs,"The latest innovations in rotorcraft technology come under the spotlight in a series of dynamic presentations at this year’s Helitech International. New to 2018, the Technology Showcase Theatre offers attendees first hand insight into the latest technologies and services launching to market, from industry-leading experts. On the final day of the show, the theatre hosts a Manufacturers’ Technical Update, delivered by representatives from Rolls-Royce, Sikorsky Aircraft Corporation, LORD Corporation and Leonardo Helicopters.","<p>The latest innovations in rotorcraft technology come under the spotlight in a series of dynamic presentations at this year’s Helitech International. New to 2018, the Technology Showcase Theatre offers attendees first hand insight into the latest technologies and services launching to market, from industry-leading experts. On the final day of the show, the theatre hosts a Manufacturers’ Technical Update, delivered by representatives from Rolls-Royce, Sikorsky Aircraft Corporation, LORD Corporation and Leonardo Helicopters.</p>",Commercial,Positive
3400baa9-9a71-4b14-8816-2b7319bdb042,Boeing Wins $242M for 17 AH-64E Apaches for UAE,,C4 Defence,"Boeing Co., Mesa, Arizona, was awarded a $242,109,170 modification (P00021) to foreign military sales (United Arab Emirates) contract W58RGZ-16-C-0023 for the remanufacture of eight, and procurement of nine new-build Apache AH-64E aircraft.","<p>Boeing Co., Mesa, Arizona, was awarded a $242,109,170 modification (P00021) to foreign military sales (United Arab Emirates) contract W58RGZ-16-C-0023 for the remanufacture of eight, and procurement of nine new-build Apache AH-64E aircraft.</p>",Military,Positive
bb977b09-16ef-45f2-87c4-c4f1d68f218c,"Death of Putin’s top prosecutor, Sahak Karapetyan to stop leaks of highly confidential information to the West",,Tert.am,"Deputy prosecutor-general Sahak Karapetyan (ethnic Armenian) - a former MP and long-time ally of Putin - died Wednesday, died when his AS-350 helicopter came down in Kostroma region northeast of Moscow on Wednesday.","<p>Deputy prosecutor-general Sahak Karapetyan (ethnic Armenian) - a former MP and long-time ally of Putin - died Wednesday, died when his AS-350 helicopter came down in Kostroma region northeast of Moscow on Wednesday.</p>",Commercial,Negative
ca60bfbb-4398-4c9f-a716-4afb59ad0063,Donald Trump’s Car Collection Including Planes And Helicopter,,Foreign Policy,"Sometimes it is much easier to take your chopper and fly anywhere you want. Well, most people don’t know that feeling, but for POTUS it is a normal thing. He decided to spend about $7 million on Sikorsky S-76 Helicopter.","<p>Sometimes it is much easier to take your chopper and fly anywhere you want. Well, most people don’t know that feeling, but for POTUS it is a normal thing. He decided to spend about $7 million on Sikorsky S-76 Helicopter.</p>",Commercial,Positive
f5959caa-6f86-49fe-909d-ea35363b0ac1,France Preparations NH90 Special Forces Variant,http://www.air-cosmos.com/upload/18/pics/2018/10/web/5bbb58f3b652f.jpg,Air & Cosmos,France has awarded a contract for a helicopter pilots fly in degraded conditions. The system is intended for NH90 helicopters to be operated by French Special Forces.,<p>France has awarded a contract for a helicopter pilots fly in degraded conditions. The system is intended for NH90 helicopters to be operated by French Special Forces.</p>,Military,Positive
bfdbf118-9ed8-49b0-b557-148e25953e41,How Airbus insider piloted his way to top job,,Financial Times,"A product of the École Polytechnique, the top school for French technocrats, Mr Faury is an engineer by training and joined Airbus’ helicopter division, then Eurocopter, in 1998.","<p>A product of the École Polytechnique, the top school for French technocrats, Mr Faury is an engineer by training and joined Airbus’ helicopter division, then Eurocopter, in 1998.</p>",Executives,Positive
